,origin,dest,market_coupons,market_distance,market_fare,PASSENGERS
957,BUF,ATL,1.0,712.0,204.97984081864695,1759.0
961,BUF,BOS,1.0,395.0,126.17961928238836,3651.0
963,BUF,BWI,1.0,281.0,152.53185421994885,1564.0
965,BUF,CLT,1.0,546.0,207.39060024009603,833.0
969,BUF,DCA,1.0,296.0,191.6374711168164,779.0
970,BUF,DEN,1.0,1359.0,144.0715972222222,1152.0
971,BUF,DFW,1.0,1212.0,250.09162886597935,485.0
973,BUF,EWR,1.0,282.0,172.45664196123144,1754.0
974,BUF,FLL,1.0,1166.0,150.07463850528026,1231.0
976,BUF,IAD,1.0,283.0,192.81728618421053,608.0
978,BUF,JFK,1.0,301.0,148.64362271658527,5529.0
979,BUF,LAS,1.0,1986.0,249.27944312796214,844.0
980,BUF,LAX,1.0,2218.0,242.59072677092917,1087.0
981,BUF,LGA,1.0,292.0,160.69435174069628,1666.0
983,BUF,MCO,1.0,1011.0,125.34153788306072,5319.0
984,BUF,MDW,1.0,468.0,143.45533399800598,1003.0
986,BUF,MSP,1.0,735.0,219.81345575959935,599.0
990,BUF,ORD,1.0,473.0,192.18672300981459,1834.0
992,BUF,PHX,1.0,1912.0,229.21317195325543,599.0
1004,BUF,TPA,1.0,1053.0,146.9844993045897,1438.0
1011,BUR,BOS,1.0,2601.0,203.46070110701106,542.0
1017,BUR,DAL,1.0,1243.0,171.5768789808917,628.0
1019,BUR,DEN,1.0,850.0,156.01459879479862,3153.0
1020,BUR,DFW,1.0,1231.0,235.38708827404477,759.0
1027,BUR,HOU,1.0,1389.0,182.49777533039648,454.0
1030,BUR,JFK,1.0,2465.0,234.701592421915,1953.0
1031,BUR,LAS,1.0,223.0,102.71790557233051,7286.0
1036,BUR,MDW,1.0,1740.0,208.54853252647507,661.0
1041,BUR,OAK,1.0,325.0,126.00518380694635,8868.0
1045,BUR,PDX,1.0,817.0,137.8686799761621,3356.0
1046,BUR,PHX,1.0,369.0,136.73072608796832,4297.0
1051,BUR,SEA,1.0,937.0,162.21521786492374,4590.0
1052,BUR,SFO,1.0,326.0,122.56253275862068,5800.0
1053,BUR,SJC,1.0,296.0,99.11532991452992,8775.0
1054,BUR,SLC,1.0,574.0,139.80038360483448,1903.0
1055,BUR,SMF,1.0,358.0,123.51617824108061,6811.0
1058,BWI,ABQ,1.0,1670.0,259.8549790794979,1195.0
1059,BWI,ALB,1.0,289.0,161.67205148205932,1282.0
1061,BWI,ATL,1.0,577.0,132.83065625519188,12038.0
1062,BWI,AUS,1.0,1342.0,159.91004319654428,2778.0
1064,BWI,BDL,1.0,283.0,168.06902146464648,1584.0
1065,BWI,BHM,1.0,682.0,176.06755877034357,553.0
1066,BWI,BNA,1.0,587.0,177.55420739348372,3192.0
1068,BWI,BOS,1.0,369.0,113.56077422345852,10785.0
1069,BWI,BUF,1.0,281.0,151.43802030456854,1576.0
1071,BWI,CHS,1.0,472.0,157.83903569192236,1597.0
1072,BWI,CLE,1.0,314.0,157.8643637782982,1281.0
1073,BWI,CLT,1.0,361.0,105.23573762035764,5816.0
1074,BWI,CMH,1.0,337.0,160.37773391812868,1368.0
1075,BWI,CVG,1.0,430.0,125.69619368203003,1931.0
1076,BWI,DAL,1.0,1209.0,183.09753078202996,3005.0
1077,BWI,DEN,1.0,1491.0,169.91401861702127,7520.0
1078,BWI,DFW,1.0,1217.0,199.55950346420323,3464.0
1080,BWI,DTW,1.0,409.0,127.90092621975406,5042.0
1083,BWI,FLL,1.0,925.0,124.87805007168855,9067.0
1085,BWI,GRR,1.0,528.0,131.5641384863124,621.0
1087,BWI,HOU,1.0,1246.0,174.69469895728218,2973.0
1088,BWI,IAH,1.0,1235.0,146.28257787325455,2793.0
1090,BWI,IND,1.0,516.0,151.90199067599067,2145.0
1091,BWI,ISP,1.0,220.0,178.79368691189052,1169.0
1092,BWI,JAX,1.0,663.0,105.53437121721586,2974.0
1094,BWI,LAS,1.0,2106.0,193.89952857417742,5197.0
1095,BWI,LAX,1.0,2329.0,196.99549738958657,7087.0
1098,BWI,MCI,1.0,967.0,208.72085240274603,1748.0
1099,BWI,MCO,1.0,787.0,124.71624265246142,10888.0
1100,BWI,MDW,1.0,611.0,157.5026251411366,5314.0
1101,BWI,MEM,1.0,787.0,164.82321381142097,753.0
1102,BWI,MHT,1.0,377.0,146.881264418811,2254.0
1103,BWI,MIA,1.0,946.0,191.6468451025057,878.0
1104,BWI,MKE,1.0,641.0,177.71791139240509,1896.0
1105,BWI,MSP,1.0,936.0,128.5501533291325,4761.0
1106,BWI,MSY,1.0,998.0,130.48952911392405,3950.0
1107,BWI,MYR,1.0,399.0,59.67211678832116,1644.0
1108,BWI,OAK,1.0,2447.0,236.11229166666666,864.0
1110,BWI,OKC,1.0,1180.0,190.00452755905513,508.0
1113,BWI,ORD,1.0,621.0,138.50071984997115,6932.0
1114,BWI,ORF,1.0,159.0,181.65709163346614,502.0
1115,BWI,PBI,1.0,883.0,160.16802867383512,1395.0
1116,BWI,PDX,1.0,2358.0,252.12389965792474,877.0
1118,BWI,PHX,1.0,1999.0,242.11607083333337,2400.0
1119,BWI,PIT,1.0,210.0,170.03265060240963,581.0
1121,BWI,PVD,1.0,327.0,153.37198944376775,2463.0
1122,BWI,PWM,1.0,452.0,160.85811057434245,1863.0
1123,BWI,RDU,1.0,255.0,107.02887514723204,3396.0
1125,BWI,ROC,1.0,277.0,167.63329787234042,564.0
1126,BWI,RSW,1.0,919.0,157.13775474956822,1737.0
1127,BWI,SAN,1.0,2295.0,219.2835912368275,3606.0
1128,BWI,SAT,1.0,1407.0,228.5152941176471,1156.0
1130,BWI,SDF,1.0,495.0,154.1304786545925,1546.0
1131,BWI,SEA,1.0,2335.0,221.4795427286357,4002.0
1132,BWI,SFO,1.0,2457.0,282.16318046849227,3031.0
1133,BWI,SJC,1.0,2439.0,251.2763983488132,969.0
1134,BWI,SJU,1.0,1565.0,170.46304450757577,2112.0
1135,BWI,SLC,1.0,1865.0,244.89355056179772,2225.0
1136,BWI,SMF,1.0,2395.0,244.77472541507024,783.0
1139,BWI,STL,1.0,738.0,207.7267910066428,1957.0
1140,BWI,TPA,1.0,842.0,133.91111358193638,5846.0
1147,BZN,DEN,1.0,524.0,143.14234318673397,1387.0
1150,BZN,EWR,1.0,1882.0,364.4734845360825,485.0
1154,BZN,LAX,1.0,902.0,197.41455607476635,856.0
1157,BZN,MSP,1.0,874.0,219.66190984578887,843.0
1158,BZN,ORD,1.0,1186.0,269.26558981233245,746.0
1159,BZN,PDX,1.0,554.0,149.76910233393178,557.0
1160,BZN,SEA,1.0,543.0,202.0516897506925,1083.0
1161,BZN,SFO,1.0,807.0,259.32818604651163,645.0
1167,CAE,DCA,1.0,408.0,220.75347202295555,697.0
1168,CAE,DFW,1.0,922.0,248.8827715355805,534.0
1170,CAE,LGA,1.0,617.0,171.69089093701996,651.0
1173,CAK,ATL,1.0,528.0,203.31735395189006,582.0
1179,CAK,MCO,1.0,861.0,53.98620155038759,1161.0
1180,CAK,ORD,1.0,343.0,182.63095667870036,554.0
1202,CHO,ATL,1.0,457.0,218.5014967462039,461.0
1205,CHO,LGA,1.0,305.0,210.91751418842225,881.0
1206,CHO,ORD,1.0,566.0,179.5870116618076,686.0
1210,CHS,ATL,1.0,259.0,240.38288135593223,1121.0
1212,CHS,BNA,1.0,439.0,158.1170895522388,670.0
1213,CHS,BOS,1.0,818.0,148.17427563304273,2409.0
1215,CHS,BWI,1.0,472.0,156.73441802252816,1598.0
1216,CHS,CLE,1.0,595.0,64.35005136986301,584.0
1220,CHS,DCA,1.0,444.0,139.26772833723655,2562.0
1221,CHS,DEN,1.0,1449.0,143.54957862281603,973.0
1222,CHS,DFW,1.0,987.0,214.44074422583404,1169.0
1223,CHS,DTW,1.0,667.0,194.6990306122449,784.0
1225,CHS,EWR,1.0,628.0,169.29936587820833,1987.0
1228,CHS,HOU,1.0,928.0,148.11956862745097,510.0
1229,CHS,IAD,1.0,441.0,149.0641857798165,872.0
1230,CHS,IAH,1.0,925.0,198.56235521235521,518.0
1232,CHS,JFK,1.0,636.0,134.39985670132057,3559.0
1235,CHS,LGA,1.0,641.0,148.12350233100233,1716.0
1239,CHS,MDW,1.0,745.0,124.21209677419355,1116.0
1241,CHS,MIA,1.0,489.0,144.81442169907882,977.0
1245,CHS,ORD,1.0,760.0,171.7003901098901,1820.0
1247,CHS,PHL,1.0,550.0,133.29169339320077,1559.0
1256,CHS,SEA,1.0,2415.0,245.69008010680906,749.0
1259,CHS,TTN,1.0,586.0,60.222402597402585,616.0
1261,CID,AZA,1.0,1240.0,100.42826086956521,621.0
1264,CID,DEN,1.0,692.0,123.13324425108765,1609.0
1265,CID,DFW,1.0,685.0,266.4363841807909,531.0
1273,CID,PIE,1.0,1090.0,84.16825147347741,509.0
1282,CLE,ATL,1.0,554.0,126.1968689533861,5685.0
1283,CLE,AUS,1.0,1174.0,73.71200631911532,633.0
1285,CLE,BNA,1.0,448.0,138.9938923004251,2117.0
1286,CLE,BOS,1.0,563.0,126.94870945479641,4347.0
1287,CLE,BWI,1.0,314.0,154.55463470319637,1314.0
1288,CLE,CHS,1.0,595.0,61.532166405023546,637.0
1289,CLE,CLT,1.0,430.0,250.68753413654616,1245.0
1291,CLE,DCA,1.0,310.0,181.69890326555762,1623.0
1292,CLE,DEN,1.0,1201.0,144.1384090909091,4752.0
1293,CLE,DFW,1.0,1021.0,194.05772951628825,3039.0
1295,CLE,EWR,1.0,404.0,224.33864003804092,2103.0
1296,CLE,FLL,1.0,1062.0,89.47782781456954,2265.0
1298,CLE,IAD,1.0,288.0,179.98464743589744,624.0
1299,CLE,IAH,1.0,1091.0,299.70718480138174,1158.0
1302,CLE,JFK,1.0,425.0,198.00197247706424,1090.0
1303,CLE,LAS,1.0,1824.0,107.86507015306123,3136.0
1304,CLE,LAX,1.0,2052.0,191.86102141680396,3642.0
1305,CLE,LGA,1.0,419.0,185.61838070217337,4187.0
1307,CLE,MCO,1.0,895.0,88.49114701775385,5013.0
1308,CLE,MDW,1.0,307.0,147.26389525368248,1833.0
1309,CLE,MIA,1.0,1080.0,172.57709933774834,755.0
1310,CLE,MKE,1.0,328.0,111.96759187620889,1034.0
1312,CLE,MSP,1.0,622.0,198.6281271562346,2029.0
1313,CLE,MSY,1.0,917.0,62.67344481605351,598.0
1314,CLE,MYR,1.0,557.0,57.517737276478684,1454.0
1317,CLE,ORD,1.0,315.0,190.03330622617537,3935.0
1321,CLE,PHL,1.0,363.0,339.36818471337574,628.0
1322,CLE,PHX,1.0,1737.0,148.6115414152496,1823.0
1326,CLE,RDU,1.0,416.0,72.02705102040815,980.0
1328,CLE,RSW,1.0,1025.0,74.52015511892449,1934.0
1331,CLE,SAV,1.0,641.0,58.31856172140429,883.0
1332,CLE,SEA,1.0,2021.0,128.2728947368421,836.0
1334,CLE,SFO,1.0,2161.0,227.31972173144877,2264.0
1337,CLE,SLC,1.0,1565.0,233.87141592920355,452.0
1338,CLE,SRQ,1.0,967.0,63.30188902007083,847.0
1339,CLE,STL,1.0,487.0,156.68026053639846,1305.0
1340,CLE,TPA,1.0,927.0,71.14191765578634,2696.0
1348,CLT,ALB,1.0,646.0,237.8092729766804,729.0
1349,CLT,ATL,1.0,226.0,248.85476655348046,2356.0
1350,CLT,AUS,1.0,1032.0,296.1675711743772,1124.0
1353,CLT,BDL,1.0,644.0,280.0651426481346,1367.0
1355,CLT,BHM,1.0,350.0,299.4483579638752,609.0
1356,CLT,BNA,1.0,328.0,179.9188347763348,2772.0
1357,CLT,BOS,1.0,728.0,176.93314837905237,6416.0
1360,CLT,BUF,1.0,546.0,203.4572610722611,858.0
1362,CLT,BWI,1.0,361.0,111.78553823432885,6094.0
1369,CLT,CLE,1.0,430.0,259.3801651651652,1332.0
1370,CLT,CMH,1.0,347.0,307.7775573394496,872.0
1373,CLT,CVG,1.0,335.0,187.84792575132582,1697.0
1375,CLT,DAL,1.0,926.0,156.44632090761752,617.0
1377,CLT,DCA,1.0,331.0,220.13899659219996,2641.0
1378,CLT,DEN,1.0,1337.0,168.25550600692324,4911.0
1379,CLT,DFW,1.0,936.0,276.38034776264595,4112.0
1381,CLT,DTW,1.0,500.0,176.98131822248732,3353.0
1386,CLT,EWR,1.0,529.0,117.04213516260161,9840.0
1389,CLT,FLL,1.0,632.0,141.19246739697442,3834.0
1399,CLT,HOU,1.0,920.0,146.66983967935872,499.0
1400,CLT,HPN,1.0,564.0,261.96499013806704,507.0
1405,CLT,IAD,1.0,322.0,199.01119117647056,1360.0
1406,CLT,IAH,1.0,912.0,210.7204354084203,2779.0
1408,CLT,IND,1.0,427.0,282.33665257819104,1183.0
1411,CLT,JAX,1.0,328.0,312.4229201101929,726.0
1412,CLT,JFK,1.0,541.0,129.60437255267573,5363.0
1413,CLT,LAS,1.0,1916.0,225.52037962962964,3240.0
1414,CLT,LAX,1.0,2125.0,374.69764190124596,2167.0
1416,CLT,LGA,1.0,544.0,134.9555537370431,9165.0
1419,CLT,MCI,1.0,808.0,285.7170595382746,823.0
1420,CLT,MCO,1.0,468.0,113.70965096259195,6389.0
1422,CLT,MDW,1.0,584.0,152.34437499999999,1024.0
1423,CLT,MEM,1.0,511.0,279.2973210161663,866.0
1426,CLT,MIA,1.0,650.0,198.7242993951613,1984.0
1427,CLT,MKE,1.0,651.0,248.34871846619575,991.0
1431,CLT,MSP,1.0,930.0,217.10509933774836,3020.0
1432,CLT,MSY,1.0,651.0,221.55155025553665,1174.0
1437,CLT,ORD,1.0,599.0,219.25370285107135,5647.0
1438,CLT,ORF,1.0,290.0,363.5419881889764,508.0
1439,CLT,PBI,1.0,590.0,307.87803921568633,561.0
1440,CLT,PDX,1.0,2282.0,309.1875655430712,534.0
1443,CLT,PHL,1.0,449.0,201.49209457952264,4483.0
1444,CLT,PHX,1.0,1773.0,356.0381625441696,1415.0
1446,CLT,PIT,1.0,366.0,294.87133677991136,1354.0
1448,CLT,PVD,1.0,683.0,159.41420814479636,1989.0
1449,CLT,PWM,1.0,813.0,241.85171749598715,623.0
1452,CLT,RIC,1.0,257.0,338.6217432646593,631.0
1454,CLT,ROC,1.0,573.0,236.39286926994905,589.0
1455,CLT,RSW,1.0,600.0,236.815,574.0
1456,CLT,SAN,1.0,2077.0,353.9896195652174,1104.0
1457,CLT,SAT,1.0,1095.0,293.84908963585434,714.0
1461,CLT,SDF,1.0,335.0,260.7913030746706,683.0
1462,CLT,SEA,1.0,2279.0,347.87305049088354,1426.0
1463,CLT,SFO,1.0,2296.0,347.6650330833701,2267.0
1467,CLT,SJU,1.0,1475.0,276.00730401529637,523.0
1468,CLT,SLC,1.0,1727.0,247.30630736392743,937.0
1471,CLT,STL,1.0,575.0,274.24541498791297,1241.0
1474,CLT,SYR,1.0,603.0,225.68680662983425,905.0
1477,CLT,TPA,1.0,507.0,244.01873505976096,2008.0
1479,CLT,TTN,1.0,484.0,52.152526595744675,752.0
1487,CMH,ATL,1.0,447.0,168.61979353436564,3681.0
1491,CMH,BNA,1.0,337.0,168.7730864197531,891.0
1492,CMH,BOS,1.0,640.0,193.65102307692308,2600.0
1493,CMH,BWI,1.0,337.0,159.05146551724138,1392.0
1495,CMH,CLT,1.0,347.0,288.1006195786865,807.0
1496,CMH,DAL,1.0,919.0,159.49559431524548,774.0
1497,CMH,DCA,1.0,323.0,133.50349819059105,2487.0
1498,CMH,DEN,1.0,1154.0,169.2853676470588,3128.0
1499,CMH,DFW,1.0,926.0,238.74956648806625,2053.0
1504,CMH,EWR,1.0,463.0,222.28249759384025,2078.0
1505,CMH,FLL,1.0,973.0,106.76268615170495,1437.0
1506,CMH,HOU,1.0,1001.0,158.18696817420434,597.0
1507,CMH,IAD,1.0,299.0,168.02085381630013,773.0
1508,CMH,IAH,1.0,986.0,214.90403052064633,1114.0
1511,CMH,JFK,1.0,483.0,191.06511154219206,1031.0
1512,CMH,LAS,1.0,1771.0,151.36387000849618,2354.0
1513,CMH,LAX,1.0,1995.0,228.92244710211594,2174.0
1514,CMH,LGA,1.0,479.0,201.64346319106275,3491.0
1517,CMH,MCO,1.0,802.0,109.64625870877846,4306.0
1518,CMH,MDW,1.0,283.0,137.86860022822364,2629.0
1519,CMH,MIA,1.0,990.0,182.2281015719468,827.0
1522,CMH,MSP,1.0,626.0,239.49276296296296,1350.0
1524,CMH,MYR,1.0,488.0,43.60748103186647,659.0
1525,CMH,OAK,1.0,2110.0,198.69593301435407,627.0
1527,CMH,ORD,1.0,296.0,192.1071769499418,3436.0
1530,CMH,PHL,1.0,406.0,307.35311463046753,1326.0
1531,CMH,PHX,1.0,1670.0,227.31922837585563,1607.0
1535,CMH,RDU,1.0,362.0,105.6985942857143,875.0
1537,CMH,RSW,1.0,930.0,128.05204273504276,1170.0
1541,CMH,SEA,1.0,2016.0,262.9961843640607,857.0
1542,CMH,SFO,1.0,2120.0,269.6148994515539,547.0
1548,CMH,STL,1.0,409.0,174.6096149068323,805.0
1549,CMH,TPA,1.0,829.0,129.2154541263255,2169.0
1560,COS,ATL,1.0,1184.0,144.65649325626205,519.0
1563,COS,DFW,1.0,592.0,209.28032693674484,1407.0
1565,COS,IAH,1.0,809.0,226.6979657794677,526.0
1566,COS,LAS,1.0,604.0,58.79203094777563,1551.0
1570,COS,MSP,1.0,725.0,55.61878787878788,495.0
1571,COS,ORD,1.0,911.0,253.80176470588236,544.0
1572,COS,PHX,1.0,551.0,65.86422429906543,535.0
1573,COS,SAT,1.0,732.0,42.51092043681747,641.0
1578,COU,ORD,1.0,315.0,173.8300871459695,459.0
1588,CRP,DFW,1.0,354.0,229.29359173126613,774.0
1598,CRW,ATL,1.0,363.0,196.39597510373443,482.0
1609,CVG,ATL,1.0,373.0,190.29440632228216,2594.0
1610,CVG,AUS,1.0,958.0,100.28150684931506,1022.0
1614,CVG,BOS,1.0,752.0,249.17683528428094,2392.0
1615,CVG,BWI,1.0,430.0,124.82382445141067,1914.0
1617,CVG,CLT,1.0,335.0,182.65069608452453,1609.0
1619,CVG,DCA,1.0,411.0,154.6687256371814,2001.0
1620,CVG,DEN,1.0,1069.0,130.09270128087832,4372.0
1621,CVG,DFW,1.0,812.0,182.0245644130508,2973.0
1623,CVG,EWR,1.0,569.0,167.90505563282335,2876.0
1624,CVG,FLL,1.0,932.0,111.46606340819024,2271.0
1626,CVG,IAD,1.0,388.0,158.9149131121643,633.0
1627,CVG,IAH,1.0,871.0,177.796779252111,1658.0
1628,CVG,JAX,1.0,613.0,54.238881748071975,778.0
1630,CVG,LAS,1.0,1678.0,126.42399487836107,3124.0
1631,CVG,LAX,1.0,1900.0,187.02881031064112,3026.0
1632,CVG,LGA,1.0,585.0,147.43285441071,4183.0
1634,CVG,MCO,1.0,757.0,111.25383225458467,3708.0
1635,CVG,MDW,1.0,249.0,111.36479166666666,1296.0
1636,CVG,MIA,1.0,948.0,195.5070318471338,785.0
1638,CVG,MSP,1.0,596.0,203.8794808126411,1772.0
1639,CVG,MSY,1.0,701.0,73.45145969498911,459.0
1642,CVG,ORD,1.0,264.0,169.3722629455279,2974.0
1645,CVG,PGD,1.0,850.0,63.79025058731401,1277.0
1646,CVG,PHL,1.0,507.0,151.28832765796446,2643.0
1647,CVG,PHX,1.0,1569.0,80.03630742049471,566.0
1648,CVG,PIE,1.0,776.0,73.1410888252149,1396.0
1650,CVG,RDU,1.0,390.0,115.47410045662102,1095.0
1651,CVG,RSW,1.0,879.0,97.39570191713048,1617.0
1654,CVG,SAV,1.0,515.0,56.63312101910828,785.0
1656,CVG,SEA,1.0,1965.0,254.02134146341464,820.0
1657,CVG,SFB,1.0,735.0,66.2028051391863,1401.0
1658,CVG,SFO,1.0,2036.0,178.6557242279252,2299.0
1660,CVG,SLC,1.0,1450.0,260.47337740384614,832.0
1661,CVG,SRQ,1.0,812.0,71.06825040128412,623.0
1663,CVG,TPA,1.0,773.0,105.30427422956677,2239.0
1664,CVG,VPS,1.0,600.0,78.93526785714286,1568.0
1670,DAB,ATL,1.0,366.0,166.0060455192034,703.0
1673,DAL,ABQ,1.0,580.0,174.5170707070707,1782.0
1675,DAL,AMA,1.0,323.0,150.67269772481043,923.0
1676,DAL,ATL,1.0,721.0,167.88297037322047,5198.0
1677,DAL,AUS,1.0,189.0,171.69339563862928,2889.0
1679,DAL,BHM,1.0,587.0,167.05246642246644,819.0
1680,DAL,BNA,1.0,623.0,183.1625686858656,3021.0
1682,DAL,BOS,1.0,1554.0,152.0177670940171,936.0
1684,DAL,BUR,1.0,1243.0,165.82232227488151,633.0
1685,DAL,BWI,1.0,1209.0,184.50414323086983,3058.0
1688,DAL,CLT,1.0,926.0,152.32380880121394,659.0
1689,DAL,CMH,1.0,919.0,161.1457196969697,792.0
1692,DAL,DCA,1.0,1184.0,182.0417667079208,3232.0
1693,DAL,DEN,1.0,651.0,146.11242957198442,6425.0
1694,DAL,DTW,1.0,981.0,141.38710344827587,725.0
1695,DAL,ECP,1.0,674.0,142.65282051282054,1131.0
1696,DAL,ELP,1.0,562.0,181.98418555614128,1897.0
1698,DAL,FLL,1.0,1108.0,167.1721546961326,1629.0
1702,DAL,HOU,1.0,239.0,192.56543692172127,6809.0
1705,DAL,IND,1.0,755.0,185.31830215827338,695.0
1707,DAL,JAX,1.0,907.0,155.12288718929256,523.0
1708,DAL,LAS,1.0,1067.0,160.02681961195597,3814.0
1709,DAL,LAX,1.0,1246.0,149.8888015322875,5482.0
1710,DAL,LBB,1.0,293.0,150.25390691114245,1418.0
1711,DAL,LGA,1.0,1381.0,152.85617522498674,3778.0
1713,DAL,LIT,1.0,296.0,146.58399673735727,613.0
1714,DAL,MAF,1.0,319.0,190.1603172413793,1450.0
1715,DAL,MCI,1.0,461.0,150.7829527559055,3302.0
1716,DAL,MCO,1.0,973.0,162.89174266525274,2829.0
1717,DAL,MDW,1.0,793.0,169.46318351361433,5362.0
1718,DAL,MEM,1.0,423.0,138.04396396396396,777.0
1720,DAL,MKE,1.0,850.0,150.247765625,640.0
1721,DAL,MSP,1.0,853.0,123.16807210031347,638.0
1722,DAL,MSY,1.0,436.0,135.5880628126737,3598.0
1723,DAL,OAK,1.0,1468.0,187.72890750182086,1373.0
1725,DAL,OMA,1.0,586.0,139.55850420168068,595.0
1726,DAL,ONT,1.0,1200.0,176.89653361344537,476.0
1727,DAL,PDX,1.0,1626.0,178.66335668417977,1713.0
1728,DAL,PHL,1.0,1295.0,165.22793522267204,741.0
1729,DAL,PHX,1.0,879.0,190.22102169733589,3641.0
1730,DAL,PIT,1.0,1060.0,159.3549483013294,677.0
1734,DAL,RDU,1.0,1052.0,170.8809417989418,945.0
1737,DAL,SAN,1.0,1182.0,153.60536386625455,3559.0
1738,DAL,SAT,1.0,247.0,167.0865141032464,3758.0
1739,DAL,SDF,1.0,725.0,127.49725941422595,478.0
1740,DAL,SEA,1.0,1670.0,178.35999530516432,2130.0
1741,DAL,SFO,1.0,1476.0,148.94138415672913,2348.0
1742,DAL,SJC,1.0,1450.0,165.1199735948699,2651.0
1744,DAL,SLC,1.0,999.0,150.71635231316725,562.0
1745,DAL,SMF,1.0,1442.0,224.6225350140056,714.0
1746,DAL,SNA,1.0,1216.0,210.58822857142857,525.0
1747,DAL,STL,1.0,546.0,171.67789752066116,3025.0
1748,DAL,TPA,1.0,917.0,150.16365625,1920.0
1749,DAL,TUL,1.0,238.0,128.05367647058824,816.0
1751,DAY,ATL,1.0,432.0,210.76703200775947,1031.0
1755,DAY,DCA,1.0,391.0,229.28238156209989,781.0
1757,DAY,DFW,1.0,861.0,281.0664186851211,578.0
1762,DAY,LGA,1.0,549.0,178.73897435897436,663.0
1763,DAY,MSP,1.0,574.0,234.6025161290322,465.0
1764,DAY,ORD,1.0,240.0,189.81247765006384,783.0
1770,DCA,ACK,1.0,405.0,181.80497822931787,689.0
1771,DCA,ALB,1.0,318.0,212.91990751445087,865.0
1772,DCA,ATL,1.0,547.0,196.8723849902534,10260.0
1773,DCA,AUS,1.0,1315.0,227.85724264705883,1088.0
1774,DCA,BDL,1.0,313.0,206.64757237176235,1969.0
1775,DCA,BGR,1.0,590.0,236.55604954367666,767.0
1776,DCA,BHM,1.0,653.0,246.6832142857143,784.0
1777,DCA,BNA,1.0,562.0,195.16980052493437,3810.0
1778,DCA,BOS,1.0,399.0,155.10716978873663,16709.0
1779,DCA,BTV,1.0,437.0,212.26020661157025,968.0
1780,DCA,BUF,1.0,296.0,199.45989559164732,862.0
1782,DCA,CAE,1.0,408.0,225.4814002828854,707.0
1785,DCA,CHS,1.0,444.0,134.34383804143127,2655.0
1786,DCA,CLE,1.0,310.0,183.98318096430808,1597.0
1787,DCA,CLT,1.0,331.0,208.25809604043806,2374.0
1788,DCA,CMH,1.0,323.0,140.94461658841942,2556.0
1791,DCA,CVG,1.0,411.0,160.78328140214217,2054.0
1792,DCA,DAL,1.0,1184.0,181.20361111111112,3096.0
1793,DCA,DAY,1.0,391.0,232.82412903225807,775.0
1794,DCA,DEN,1.0,1476.0,150.14245530393327,4195.0
1795,DCA,DFW,1.0,1192.0,280.6504074638233,5252.0
1796,DCA,DSM,1.0,897.0,263.93728448275857,696.0
1797,DCA,DTW,1.0,405.0,180.09230339805825,4120.0
1799,DCA,EWR,1.0,199.0,235.220595358224,991.0
1801,DCA,FLL,1.0,899.0,159.86406676464415,4763.0
1802,DCA,GRR,1.0,524.0,181.0985277246654,523.0
1804,DCA,GSP,1.0,396.0,202.55061933534745,662.0
1806,DCA,HOU,1.0,1218.0,187.03356837606842,1872.0
1807,DCA,HPN,1.0,234.0,276.43210062893087,795.0
1809,DCA,HSV,1.0,613.0,341.587785046729,1070.0
1810,DCA,IAH,1.0,1208.0,285.5462459283388,2456.0
1813,DCA,IND,1.0,500.0,219.29722799097064,2215.0
1815,DCA,JAX,1.0,634.0,156.99423846153846,2600.0
1816,DCA,JFK,1.0,213.0,187.16943848059455,1211.0
1818,DCA,LAS,1.0,2089.0,282.03903714935564,1319.0
1819,DCA,LAX,1.0,2311.0,302.97407552620723,4846.0
1821,DCA,LGA,1.0,214.0,206.15519043588657,4726.0
1824,DCA,MCI,1.0,949.0,204.601616047994,2667.0
1825,DCA,MCO,1.0,759.0,134.32200293624163,9536.0
1826,DCA,MDW,1.0,601.0,185.52590845268185,3561.0
1827,DCA,MEM,1.0,762.0,240.38600366636115,1091.0
1829,DCA,MHT,1.0,406.0,202.51980916030536,1048.0
1830,DCA,MIA,1.0,919.0,197.68993417884093,6229.0
1831,DCA,MKE,1.0,634.0,181.53977647058824,1700.0
1834,DCA,MSP,1.0,931.0,193.8851193967323,4774.0
1835,DCA,MSY,1.0,969.0,183.68582360172093,3254.0
1840,DCA,OKC,1.0,1158.0,166.22230700179534,1114.0
1841,DCA,OMA,1.0,1012.0,180.37450075642968,1322.0
1843,DCA,ORD,1.0,612.0,218.59725458081684,9769.0
1845,DCA,PBI,1.0,857.0,181.5315060240964,1494.0
1846,DCA,PDX,1.0,2350.0,306.48643330179755,1057.0
1848,DCA,PHX,1.0,1979.0,312.6614786169245,2198.0
1849,DCA,PIT,1.0,204.0,216.15929213483145,890.0
1850,DCA,PNS,1.0,816.0,229.33282576866765,683.0
1851,DCA,PVD,1.0,356.0,169.59813559322035,3304.0
1852,DCA,PWM,1.0,482.0,220.38710963455148,1505.0
1853,DCA,RDU,1.0,227.0,176.82646456991282,2639.0
1855,DCA,ROC,1.0,296.0,203.27766467065868,501.0
1856,DCA,RSW,1.0,892.0,152.5041501103753,1359.0
1859,DCA,SAV,1.0,519.0,203.3567669172932,532.0
1861,DCA,SDF,1.0,474.0,212.75730072463767,1104.0
1862,DCA,SEA,1.0,2329.0,350.30312345679016,1620.0
1863,DCA,SFO,1.0,2442.0,336.90617735686607,2323.0
